farmer_id,grid_id,lat,lon,data_f
5475,349,22.115,71.295,
5476,349,22.115,71.295,
5477,349,22.115,71.295,
5478,349,22.115,71.295,
5479,349,22.115,71.295,
5480,349,22.115,71.295,
5481,349,22.115,71.295,
5482,349,22.115,71.295,
5483,349,22.115,71.295,
5484,349,22.115,71.295,
5485,349,22.115,71.295,
5486,349,22.115,71.295,
5487,349,22.115,71.295,
5488,349,22.115,71.295,
5489,349,22.115,71.295,
5490,349,22.115,71.295,
5491,349,22.115,71.295,
5492,349,22.115,71.295,
5493,349,22.115,71.295,
5494,349,22.115,71.295,
5495,349,22.115,71.295,
5496,349,22.115,71.295,
5497,349,22.115,71.295,
5498,349,22.115,71.295,
5499,349,22.115,71.295,
5500,349,22.115,71.295,
5501,349,22.115,71.295,
5502,349,22.115,71.295,
5503,349,22.115,71.295,
5504,349,22.115,71.295,
5505,349,22.115,71.295,
5506,349,22.115,71.295,
5507,349,22.115,71.295,
5508,350,22.115,71.305,
5509,350,22.115,71.305,
5510,350,22.115,71.305,
5511,350,22.115,71.305,
5512,350,22.115,71.305,
5513,350,22.115,71.305,
5514,350,22.115,71.305,
5515,350,22.115,71.305,
5516,350,22.115,71.305,
5517,350,22.115,71.305,
5518,350,22.115,71.305,
5519,350,22.115,71.305,
5520,350,22.115,71.305,
5521,350,22.115,71.305,
5522,350,22.115,71.305,
5523,350,22.115,71.305,
5524,350,22.115,71.305,
5525,350,22.115,71.305,
5526,350,22.115,71.305,
5527,350,22.115,71.305,
5528,350,22.115,71.305,
5529,350,22.115,71.305,
5530,350,22.115,71.305,
5531,350,22.115,71.305,
5532,350,22.115,71.305,
5533,350,22.115,71.305,
5534,350,22.115,71.305,
5535,350,22.115,71.305,
5536,350,22.115,71.305,
5537,350,22.115,71.305,
5538,350,22.115,71.305,
5539,350,22.115,71.305,
5540,350,22.115,71.305,
5541,350,22.115,71.305,
5542,350,22.115,71.305,
5543,350,22.115,71.305,
5544,350,22.115,71.305,
5545,350,22.115,71.305,
5546,350,22.115,71.305,
5547,350,22.115,71.305,
5548,350,22.115,71.305,
5549,350,22.115,71.305,
5550,351,22.115,71.315,
5551,351,22.115,71.315,
5552,351,22.115,71.315,
5553,351,22.115,71.315,
5554,351,22.115,71.315,
5555,351,22.115,71.315,
5556,351,22.115,71.315,
5557,351,22.115,71.315,
5558,351,22.115,71.315,
5559,351,22.115,71.315,
5560,351,22.115,71.315,
5561,351,22.115,71.315,
5562,351,22.115,71.315,
5563,351,22.115,71.315,
5564,351,22.115,71.315,
5565,351,22.115,71.315,
5566,351,22.115,71.315,
5567,351,22.115,71.315,
5568,351,22.115,71.315,
5569,351,22.115,71.315,
5570,352,22.105,70.885,
5571,353,22.105,70.895,
5572,354,22.105,70.905,
5573,355,22.105,70.915,
5574,356,22.105,70.925,
5575,357,22.105,70.935,
5576,358,22.105,70.945,
5577,359,22.105,70.955,
5578,359,22.105,70.955,
5579,359,22.105,70.955,
5580,359,22.105,70.955,
5581,359,22.105,70.955,
5582,359,22.105,70.955,
5583,359,22.105,70.955,
5584,359,22.105,70.955,
5585,359,22.105,70.955,
5586,359,22.105,70.955,
5587,359,22.105,70.955,
5588,359,22.105,70.955,
5589,359,22.105,70.955,
5590,359,22.105,70.955,
5591,359,22.105,70.955,
5592,359,22.105,70.955,
5593,359,22.105,70.955,
5594,359,22.105,70.955,
5595,359,22.105,70.955,
5596,359,22.105,70.955,
5597,359,22.105,70.955,
5598,359,22.105,70.955,
5599,359,22.105,70.955,
5600,359,22.105,70.955,
5601,359,22.105,70.955,
5602,359,22.105,70.955,
5603,359,22.105,70.955,
5604,359,22.105,70.955,
5605,359,22.105,70.955,
5606,359,22.105,70.955,
5607,360,22.105,70.965,
5608,360,22.105,70.965,
5609,360,22.105,70.965,
5610,360,22.105,70.965,
5611,360,22.105,70.965,
5612,360,22.105,70.965,
5613,360,22.105,70.965,
5614,360,22.105,70.965,
5615,360,22.105,70.965,
5616,360,22.105,70.965,
5617,360,22.105,70.965,
5618,360,22.105,70.965,
5619,360,22.105,70.965,
5620,360,22.105,70.965,
5621,360,22.105,70.965,
5622,360,22.105,70.965,
5623,360,22.105,70.965,
5624,360,22.105,70.965,
5625,360,22.105,70.965,
5626,360,22.105,70.965,
5627,360,22.105,70.965,
5628,360,22.105,70.965,
5629,360,22.105,70.965,
5630,360,22.105,70.965,
5631,360,22.105,70.965,
5632,360,22.105,70.965,
5633,360,22.105,70.965,
5634,360,22.105,70.965,
5635,360,22.105,70.965,
5636,360,22.105,70.965,
5637,360,22.105,70.965,
5638,360,22.105,70.965,
5639,360,22.105,70.965,
5640,360,22.105,70.965,
5641,360,22.105,70.965,
5642,360,22.105,70.965,
5643,360,22.105,70.965,
5644,360,22.105,70.965,
5645,360,22.105,70.965,
5646,360,22.105,70.965,
5647,360,22.105,70.965,
5648,360,22.105,70.965,
5649,361,22.105,70.975,
5650,361,22.105,70.975,
5651,361,22.105,70.975,
5652,361,22.105,70.975,
5653,361,22.105,70.975,
5654,361,22.105,70.975,
5655,361,22.105,70.975,
5656,361,22.105,70.975,
5657,361,22.105,70.975,
5658,361,22.105,70.975,
5659,361,22.105,70.975,
5660,361,22.105,70.975,
5661,361,22.105,70.975,
5662,361,22.105,70.975,
5663,361,22.105,70.975,
5664,361,22.105,70.975,
5665,361,22.105,70.975,
5666,361,22.105,70.975,
5667,361,22.105,70.975,
5668,361,22.105,70.975,
5669,361,22.105,70.975,
5670,361,22.105,70.975,
5671,361,22.105,70.975,
5672,361,22.105,70.975,
5673,361,22.105,70.975,
5674,361,22.105,70.975,
5675,361,22.105,70.975,
5676,361,22.105,70.975,
5677,361,22.105,70.975,
5678,361,22.105,70.975,
5679,361,22.105,70.975,
5680,361,22.105,70.975,
5681,361,22.105,70.975,
5682,361,22.105,70.975,
5683,361,22.105,70.975,
5684,361,22.105,70.975,
5685,361,22.105,70.975,
5686,361,22.105,70.975,
5687,362,22.105,70.985,
5688,362,22.105,70.985,
5689,362,22.105,70.985,
5690,362,22.105,70.985,
5691,362,22.105,70.985,
5692,362,22.105,70.985,
5693,362,22.105,70.985,
5694,362,22.105,70.985,
5695,362,22.105,70.985,
5696,362,22.105,70.985,
5697,362,22.105,70.985,
5698,362,22.105,70.985,
5699,362,22.105,70.985,
5700,362,22.105,70.985,
5701,362,22.105,70.985,
5702,362,22.105,70.985,
5703,362,22.105,70.985,
5704,362,22.105,70.985,
5705,362,22.105,70.985,
5706,362,22.105,70.985,
5707,362,22.105,70.985,
5708,362,22.105,70.985,
5709,362,22.105,70.985,
5710,362,22.105,70.985,
5711,362,22.105,70.985,
5712,362,22.105,70.985,
5713,362,22.105,70.985,
5714,362,22.105,70.985,
5715,362,22.105,70.985,
5716,362,22.105,70.985,
5717,362,22.105,70.985,
5718,362,22.105,70.985,
5719,362,22.105,70.985,
5720,362,22.105,70.985,
5721,362,22.105,70.985,
5722,362,22.105,70.985,
5723,362,22.105,70.985,
5724,362,22.105,70.985,
5725,363,22.105,70.995,
5726,363,22.105,70.995,
5727,363,22.105,70.995,
5728,363,22.105,70.995,
5729,363,22.105,70.995,
5730,363,22.105,70.995,
5731,363,22.105,70.995,
5732,363,22.105,70.995,
5733,363,22.105,70.995,
5734,363,22.105,70.995,
5735,363,22.105,70.995,
5736,363,22.105,70.995,
5737,363,22.105,70.995,
5738,363,22.105,70.995,
5739,363,22.105,70.995,
5740,363,22.105,70.995,
5741,363,22.105,70.995,
5742,363,22.105,70.995,
5743,363,22.105,70.995,
5744,363,22.105,70.995,
5745,363,22.105,70.995,
5746,363,22.105,70.995,
5747,363,22.105,70.995,
5748,363,22.105,70.995,
5749,363,22.105,70.995,
5750,363,22.105,70.995,
5751,363,22.105,70.995,
5752,363,22.105,70.995,
5753,363,22.105,70.995,
5754,363,22.105,70.995,
5755,363,22.105,70.995,
5756,363,22.105,70.995,
5757,363,22.105,70.995,
5758,363,22.105,70.995,
5759,363,22.105,70.995,
5760,363,22.105,70.995,
5761,363,22.105,70.995,
5762,363,22.105,70.995,
5763,363,22.105,70.995,
5764,363,22.105,70.995,
5765,363,22.105,70.995,
5766,363,22.105,70.995,
5767,363,22.105,70.995,
5768,364,22.105,71.005,
5769,364,22.105,71.005,
5770,364,22.105,71.005,
5771,364,22.105,71.005,
5772,364,22.105,71.005,
5773,364,22.105,71.005,
5774,364,22.105,71.005,
5775,364,22.105,71.005,
5776,364,22.105,71.005,
5777,364,22.105,71.005,
5778,364,22.105,71.005,
5779,364,22.105,71.005,
5780,364,22.105,71.005,
5781,364,22.105,71.005,
5782,364,22.105,71.005,
5783,364,22.105,71.005,
5784,364,22.105,71.005,
5785,364,22.105,71.005,
5786,364,22.105,71.005,
5787,364,22.105,71.005,
5788,364,22.105,71.005,
5789,364,22.105,71.005,
5790,364,22.105,71.005,
5791,364,22.105,71.005,
5792,364,22.105,71.005,
5793,364,22.105,71.005,
5794,364,22.105,71.005,
5795,364,22.105,71.005,
5796,364,22.105,71.005,
5797,364,22.105,71.005,
5798,364,22.105,71.005,
5799,364,22.105,71.005,
5800,364,22.105,71.005,
5801,364,22.105,71.005,
5802,364,22.105,71.005,
5803,364,22.105,71.005,
5804,364,22.105,71.005,
5805,364,22.105,71.005,
5806,364,22.105,71.005,
5807,364,22.105,71.005,
5808,364,22.105,71.005,
5809,364,22.105,71.005,
5810,365,22.105,71.015,
5811,365,22.105,71.015,
5812,365,22.105,71.015,
5813,365,22.105,71.015,
5814,365,22.105,71.015,
5815,365,22.105,71.015,
5816,365,22.105,71.015,
5817,365,22.105,71.015,
5818,365,22.105,71.015,
5819,365,22.105,71.015,
5820,365,22.105,71.015,
5821,365,22.105,71.015,
5822,365,22.105,71.015,
5823,365,22.105,71.015,
5824,365,22.105,71.015,
5825,365,22.105,71.015,
5826,365,22.105,71.015,
5827,365,22.105,71.015,
5828,365,22.105,71.015,
5829,365,22.105,71.015,
5830,365,22.105,71.015,
5831,365,22.105,71.015,
5832,365,22.105,71.015,
5833,365,22.105,71.015,
5834,365,22.105,71.015,
5835,365,22.105,71.015,
5836,365,22.105,71.015,
5837,365,22.105,71.015,
5838,365,22.105,71.015,
5839,365,22.105,71.015,
5840,365,22.105,71.015,
5841,365,22.105,71.015,
5842,365,22.105,71.015,
5843,365,22.105,71.015,
5844,365,22.105,71.015,
5845,365,22.105,71.015,
5846,365,22.105,71.015,
5847,365,22.105,71.015,
5848,365,22.105,71.015,
5849,365,22.105,71.015,
5850,366,22.105,71.025,
5851,366,22.105,71.025,
5852,366,22.105,71.025,
5853,366,22.105,71.025,
5854,366,22.105,71.025,
5855,366,22.105,71.025,
5856,366,22.105,71.025,
5857,366,22.105,71.025,
5858,366,22.105,71.025,
5859,366,22.105,71.025,
5860,366,22.105,71.025,
5861,366,22.105,71.025,
5862,366,22.105,71.025,
5863,366,22.105,71.025,
5864,366,22.105,71.025,
5865,366,22.105,71.025,
5866,366,22.105,71.025,
5867,366,22.105,71.025,
5868,366,22.105,71.025,
5869,366,22.105,71.025,
5870,366,22.105,71.025,
5871,366,22.105,71.025,
5872,366,22.105,71.025,
5873,366,22.105,71.025,
5874,366,22.105,71.025,
5875,366,22.105,71.025,
5876,366,22.105,71.025,
5877,366,22.105,71.025,
5878,366,22.105,71.025,
5879,366,22.105,71.025,
5880,366,22.105,71.025,
5881,366,22.105,71.025,
5882,366,22.105,71.025,
5883,366,22.105,71.025,
5884,366,22.105,71.025,
5885,366,22.105,71.025,
5886,366,22.105,71.025,
5887,366,22.105,71.025,
5888,366,22.105,71.025,
5889,366,22.105,71.025,
5890,367,22.105,71.035,
5891,367,22.105,71.035,
5892,367,22.105,71.035,
5893,367,22.105,71.035,
5894,367,22.105,71.035,
5895,367,22.105,71.035,
5896,367,22.105,71.035,
5897,367,22.105,71.035,
5898,367,22.105,71.035,
5899,367,22.105,71.035,
5900,367,22.105,71.035,
5901,367,22.105,71.035,
5902,367,22.105,71.035,
5903,367,22.105,71.035,
5904,367,22.105,71.035,
5905,367,22.105,71.035,
5906,367,22.105,71.035,
5907,367,22.105,71.035,
5908,367,22.105,71.035,
5909,367,22.105,71.035,
5910,367,22.105,71.035,
5911,367,22.105,71.035,
5912,367,22.105,71.035,
5913,367,22.105,71.035,
5914,367,22.105,71.035,
5915,367,22.105,71.035,
5916,367,22.105,71.035,
5917,367,22.105,71.035,
5918,367,22.105,71.035,
5919,367,22.105,71.035,
5920,367,22.105,71.035,
5921,367,22.105,71.035,
5922,367,22.105,71.035,
5923,367,22.105,71.035,
5924,367,22.105,71.035,
5925,367,22.105,71.035,
5926,367,22.105,71.035,
5927,367,22.105,71.035,
5928,367,22.105,71.035,
5929,367,22.105,71.035,
5930,368,22.105,71.045,
5931,368,22.105,71.045,
5932,368,22.105,71.045,
5933,368,22.105,71.045,
5934,368,22.105,71.045,
5935,368,22.105,71.045,
5936,368,22.105,71.045,
5937,368,22.105,71.045,
5938,368,22.105,71.045,
5939,368,22.105,71.045,
5940,368,22.105,71.045,
5941,368,22.105,71.045,
5942,368,22.105,71.045,
5943,368,22.105,71.045,
5944,368,22.105,71.045,
5945,368,22.105,71.045,
5946,368,22.105,71.045,
5947,368,22.105,71.045,
5948,368,22.105,71.045,
5949,368,22.105,71.045,
5950,368,22.105,71.045,
5951,368,22.105,71.045,
5952,368,22.105,71.045,
5953,368,22.105,71.045,
5954,368,22.105,71.045,
5955,368,22.105,71.045,
5956,368,22.105,71.045,
5957,368,22.105,71.045,
5958,368,22.105,71.045,
5959,368,22.105,71.045,
5960,368,22.105,71.045,
5961,368,22.105,71.045,
5962,368,22.105,71.045,
5963,368,22.105,71.045,
5964,368,22.105,71.045,
5965,368,22.105,71.045,
5966,368,22.105,71.045,
5967,368,22.105,71.045,
5968,368,22.105,71.045,
5969,368,22.105,71.045,
5970,369,22.105,71.055,
5971,369,22.105,71.055,
5972,369,22.105,71.055,
5973,369,22.105,71.055,
5974,369,22.105,71.055,
5975,369,22.105,71.055,
5976,369,22.105,71.055,
5977,369,22.105,71.055,
5978,369,22.105,71.055,
5979,369,22.105,71.055,
5980,369,22.105,71.055,
5981,369,22.105,71.055,
5982,369,22.105,71.055,
5983,369,22.105,71.055,
5984,369,22.105,71.055,
5985,369,22.105,71.055,
5986,369,22.105,71.055,
5987,369,22.105,71.055,
5988,369,22.105,71.055,
5989,369,22.105,71.055,
5990,369,22.105,71.055,
5991,369,22.105,71.055,
5992,369,22.105,71.055,
5993,369,22.105,71.055,
5994,369,22.105,71.055,
5995,369,22.105,71.055,
5996,369,22.105,71.055,
5997,369,22.105,71.055,
5998,369,22.105,71.055,
5999,369,22.105,71.055,
6000,369,22.105,71.055,
6001,369,22.105,71.055,
6002,369,22.105,71.055,
6003,369,22.105,71.055,
6004,370,22.105,71.065,
6005,370,22.105,71.065,
6006,370,22.105,71.065,
6007,370,22.105,71.065,
6008,370,22.105,71.065,
6009,370,22.105,71.065,
6010,370,22.105,71.065,
6011,370,22.105,71.065,
6012,370,22.105,71.065,
6013,370,22.105,71.065,
6014,370,22.105,71.065,
6015,370,22.105,71.065,
6016,370,22.105,71.065,
6017,370,22.105,71.065,
6018,370,22.105,71.065,
6019,370,22.105,71.065,
6020,370,22.105,71.065,
6021,370,22.105,71.065,
6022,370,22.105,71.065,
6023,370,22.105,71.065,
6024,370,22.105,71.065,
6025,370,22.105,71.065,
6026,370,22.105,71.065,
6027,370,22.105,71.065,
6028,370,22.105,71.065,
6029,371,22.105,71.075,
6030,371,22.105,71.075,
6031,371,22.105,71.075,
6032,371,22.105,71.075,
6033,371,22.105,71.075,
6034,371,22.105,71.075,
6035,371,22.105,71.075,
6036,371,22.105,71.075,
6037,371,22.105,71.075,
6038,371,22.105,71.075,
6039,371,22.105,71.075,
6040,371,22.105,71.075,
6041,371,22.105,71.075,
6042,371,22.105,71.075,
6043,371,22.105,71.075,
6044,371,22.105,71.075,
6045,371,22.105,71.075,
6046,371,22.105,71.075,
6047,371,22.105,71.075,
6048,372,22.105,71.085,
6049,372,22.105,71.085,
6050,372,22.105,71.085,
6051,372,22.105,71.085,
6052,372,22.105,71.085,
6053,372,22.105,71.085,
6054,372,22.105,71.085,
6055,372,22.105,71.085,
6056,372,22.105,71.085,
6057,372,22.105,71.085,
6058,372,22.105,71.085,
6059,372,22.105,71.085,
6060,372,22.105,71.085,
6061,372,22.105,71.085,
6062,372,22.105,71.085,
6063,372,22.105,71.085,
6064,372,22.105,71.085,
6065,372,22.105,71.085,
6066,372,22.105,71.085,
6067,372,22.105,71.085,
6068,372,22.105,71.085,
6069,373,22.105,71.095,
6070,373,22.105,71.095,
6071,373,22.105,71.095,
6072,373,22.105,71.095,
6073,373,22.105,71.095,
6074,373,22.105,71.095,
6075,373,22.105,71.095,
6076,373,22.105,71.095,
6077,373,22.105,71.095,
6078,373,22.105,71.095,
6079,373,22.105,71.095,
6080,373,22.105,71.095,
6081,373,22.105,71.095,
6082,373,22.105,71.095,
6083,373,22.105,71.095,
6084,373,22.105,71.095,
6085,373,22.105,71.095,
6086,373,22.105,71.095,
6087,373,22.105,71.095,
6088,373,22.105,71.095,
6089,374,22.105,71.105,
6090,374,22.105,71.105,
6091,374,22.105,71.105,
6092,374,22.105,71.105,
6093,374,22.105,71.105,
6094,374,22.105,71.105,
6095,374,22.105,71.105,
6096,374,22.105,71.105,
6097,374,22.105,71.105,
6098,374,22.105,71.105,
6099,374,22.105,71.105,
6100,374,22.105,71.105,
6101,374,22.105,71.105,
6102,374,22.105,71.105,
6103,374,22.105,71.105,
6104,374,22.105,71.105,
6105,374,22.105,71.105,
6106,374,22.105,71.105,
6107,374,22.105,71.105,
6108,375,22.105,71.115,
6109,375,22.105,71.115,
6110,375,22.105,71.115,
6111,375,22.105,71.115,
6112,375,22.105,71.115,
6113,375,22.105,71.115,
6114,375,22.105,71.115,
6115,375,22.105,71.115,
6116,375,22.105,71.115,
6117,375,22.105,71.115,
6118,375,22.105,71.115,
6119,375,22.105,71.115,
6120,375,22.105,71.115,
6121,375,22.105,71.115,
6122,375,22.105,71.115,
6123,375,22.105,71.115,
6124,375,22.105,71.115,
6125,375,22.105,71.115,
6126,375,22.105,71.115,
6127,375,22.105,71.115,
6128,375,22.105,71.115,
6129,375,22.105,71.115,
6130,376,22.105,71.125,
6131,376,22.105,71.125,
6132,376,22.105,71.125,
6133,376,22.105,71.125,
6134,376,22.105,71.125,
6135,376,22.105,71.125,
6136,376,22.105,71.125,
6137,376,22.105,71.125,
6138,376,22.105,71.125,
6139,376,22.105,71.125,
6140,376,22.105,71.125,
6141,376,22.105,71.125,
6142,376,22.105,71.125,
6143,376,22.105,71.125,
6144,376,22.105,71.125,
6145,376,22.105,71.125,
6146,376,22.105,71.125,
6147,376,22.105,71.125,
6148,376,22.105,71.125,
6149,376,22.105,71.125,
6150,376,22.105,71.125,
6151,376,22.105,71.125,
6152,376,22.105,71.125,
6153,376,22.105,71.125,
6154,377,22.105,71.135,
6155,377,22.105,71.135,
6156,377,22.105,71.135,
6157,377,22.105,71.135,
6158,377,22.105,71.135,
6159,377,22.105,71.135,
6160,377,22.105,71.135,
6161,377,22.105,71.135,
6162,377,22.105,71.135,
6163,377,22.105,71.135,
6164,377,22.105,71.135,
6165,377,22.105,71.135,
6166,377,22.105,71.135,
6167,377,22.105,71.135,
6168,377,22.105,71.135,
6169,377,22.105,71.135,
6170,377,22.105,71.135,
6171,377,22.105,71.135,
6172,377,22.105,71.135,
6173,377,22.105,71.135,
6174,377,22.105,71.135,
6175,377,22.105,71.135,
6176,377,22.105,71.135,
6177,377,22.105,71.135,
6178,377,22.105,71.135,
6179,377,22.105,71.135,
6180,377,22.105,71.135,
6181,377,22.105,71.135,
6182,377,22.105,71.135,
6183,377,22.105,71.135,
6184,377,22.105,71.135,
6185,377,22.105,71.135,
6186,377,22.105,71.135,
6187,377,22.105,71.135,
6188,378,22.105,71.145,
6189,378,22.105,71.145,
6190,378,22.105,71.145,
6191,378,22.105,71.145,
6192,378,22.105,71.145,
6193,378,22.105,71.145,
6194,378,22.105,71.145,
6195,378,22.105,71.145,
6196,378,22.105,71.145,
6197,378,22.105,71.145,
6198,378,22.105,71.145,
6199,378,22.105,71.145,
6200,378,22.105,71.145,
6201,378,22.105,71.145,
6202,378,22.105,71.145,
6203,378,22.105,71.145,
6204,378,22.105,71.145,
6205,378,22.105,71.145,
6206,378,22.105,71.145,
6207,378,22.105,71.145,
6208,378,22.105,71.145,
6209,378,22.105,71.145,
6210,378,22.105,71.145,
6211,378,22.105,71.145,
6212,378,22.105,71.145,
6213,378,22.105,71.145,
6214,378,22.105,71.145,
6215,378,22.105,71.145,
6216,378,22.105,71.145,
6217,378,22.105,71.145,
6218,378,22.105,71.145,
6219,378,22.105,71.145,
6220,378,22.105,71.145,
6221,378,22.105,71.145,
6222,378,22.105,71.145,
6223,378,22.105,71.145,
6224,378,22.105,71.145,
6225,378,22.105,71.145,
6226,378,22.105,71.145,
6227,378,22.105,71.145,
6228,378,22.105,71.145,
6229,378,22.105,71.145,
6230,379,22.105,71.155,
6231,379,22.105,71.155,
6232,379,22.105,71.155,
6233,379,22.105,71.155,
6234,379,22.105,71.155,
6235,379,22.105,71.155,
6236,379,22.105,71.155,
6237,379,22.105,71.155,
6238,379,22.105,71.155,
6239,379,22.105,71.155,
6240,379,22.105,71.155,
6241,379,22.105,71.155,
6242,379,22.105,71.155,
6243,379,22.105,71.155,
6244,379,22.105,71.155,
6245,379,22.105,71.155,
6246,379,22.105,71.155,
6247,379,22.105,71.155,
6248,379,22.105,71.155,
6249,379,22.105,71.155,
6250,379,22.105,71.155,
6251,379,22.105,71.155,
6252,379,22.105,71.155,
6253,379,22.105,71.155,
6254,379,22.105,71.155,
6255,379,22.105,71.155,
6256,379,22.105,71.155,
6257,379,22.105,71.155,
6258,379,22.105,71.155,
6259,379,22.105,71.155,
6260,379,22.105,71.155,
6261,379,22.105,71.155,
6262,379,22.105,71.155,
6263,379,22.105,71.155,
6264,379,22.105,71.155,
6265,379,22.105,71.155,
6266,379,22.105,71.155,
6267,379,22.105,71.155,
6268,379,22.105,71.155,
6269,379,22.105,71.155,
6270,379,22.105,71.155,
6271,379,22.105,71.155,
6272,380,22.105,71.165,
6273,380,22.105,71.165,
6274,380,22.105,71.165,
6275,380,22.105,71.165,
6276,380,22.105,71.165,
6277,380,22.105,71.165,
6278,380,22.105,71.165,
6279,380,22.105,71.165,
6280,380,22.105,71.165,
6281,380,22.105,71.165,
6282,380,22.105,71.165,
6283,380,22.105,71.165,
6284,380,22.105,71.165,
6285,380,22.105,71.165,
6286,380,22.105,71.165,
6287,380,22.105,71.165,
6288,380,22.105,71.165,
6289,380,22.105,71.165,
6290,380,22.105,71.165,
6291,380,22.105,71.165,
6292,380,22.105,71.165,
6293,380,22.105,71.165,
6294,380,22.105,71.165,
6295,380,22.105,71.165,
6296,380,22.105,71.165,
6297,380,22.105,71.165,
6298,380,22.105,71.165,
6299,380,22.105,71.165,
6300,380,22.105,71.165,
6301,380,22.105,71.165,
6302,380,22.105,71.165,
6303,380,22.105,71.165,
6304,380,22.105,71.165,
6305,380,22.105,71.165,
6306,380,22.105,71.165,
6307,380,22.105,71.165,
6308,380,22.105,71.165,
6309,380,22.105,71.165,
6310,381,22.105,71.175,
6311,381,22.105,71.175,
6312,381,22.105,71.175,
6313,381,22.105,71.175,
6314,381,22.105,71.175,
6315,381,22.105,71.175,
6316,381,22.105,71.175,
6317,381,22.105,71.175,
6318,381,22.105,71.175,
6319,381,22.105,71.175,
6320,381,22.105,71.175,
6321,381,22.105,71.175,
6322,381,22.105,71.175,
6323,381,22.105,71.175,
6324,381,22.105,71.175,
6325,381,22.105,71.175,
6326,381,22.105,71.175,
6327,381,22.105,71.175,
6328,381,22.105,71.175,
6329,381,22.105,71.175,
6330,381,22.105,71.175,
6331,381,22.105,71.175,
6332,381,22.105,71.175,
6333,381,22.105,71.175,
6334,381,22.105,71.175,
6335,381,22.105,71.175,
6336,381,22.105,71.175,
6337,381,22.105,71.175,
6338,381,22.105,71.175,
6339,381,22.105,71.175,
6340,381,22.105,71.175,
6341,381,22.105,71.175,
6342,381,22.105,71.175,
6343,381,22.105,71.175,
6344,382,22.105,71.185,
6345,382,22.105,71.185,
6346,382,22.105,71.185,
6347,382,22.105,71.185,
6348,382,22.105,71.185,
6349,382,22.105,71.185,
6350,382,22.105,71.185,
6351,382,22.105,71.185,
6352,382,22.105,71.185,
6353,382,22.105,71.185,
6354,382,22.105,71.185,
6355,382,22.105,71.185,
6356,382,22.105,71.185,
6357,382,22.105,71.185,
6358,382,22.105,71.185,
6359,382,22.105,71.185,
6360,382,22.105,71.185,
6361,382,22.105,71.185,
6362,382,22.105,71.185,
6363,382,22.105,71.185,
6364,382,22.105,71.185,
6365,382,22.105,71.185,
6366,382,22.105,71.185,
6367,382,22.105,71.185,
6368,382,22.105,71.185,
6369,382,22.105,71.185,
6370,382,22.105,71.185,
6371,383,22.105,71.195,
6372,383,22.105,71.195,
6373,383,22.105,71.195,
6374,383,22.105,71.195,
6375,383,22.105,71.195,
6376,383,22.105,71.195,
6377,383,22.105,71.195,
6378,383,22.105,71.195,
6379,383,22.105,71.195,
6380,383,22.105,71.195,
6381,383,22.105,71.195,
6382,383,22.105,71.195,
6383,383,22.105,71.195,
6384,383,22.105,71.195,
6385,383,22.105,71.195,
6386,383,22.105,71.195,
6387,383,22.105,71.195,
6388,383,22.105,71.195,
6389,384,22.105,71.205,
6390,384,22.105,71.205,
6391,384,22.105,71.205,
6392,384,22.105,71.205,
6393,384,22.105,71.205,
6394,384,22.105,71.205,
6395,384,22.105,71.205,
6396,384,22.105,71.205,
6397,384,22.105,71.205,
6398,384,22.105,71.205,
6399,384,22.105,71.205,
6400,384,22.105,71.205,
6401,384,22.105,71.205,
6402,384,22.105,71.205,
6403,384,22.105,71.205,
6404,384,22.105,71.205,
6405,384,22.105,71.205,
6406,384,22.105,71.205,
6407,384,22.105,71.205,
6408,384,22.105,71.205,
6409,384,22.105,71.205,
6410,384,22.105,71.205,
6411,385,22.105,71.215,
6412,385,22.105,71.215,
6413,385,22.105,71.215,
6414,385,22.105,71.215,
6415,385,22.105,71.215,
6416,385,22.105,71.215,
6417,385,22.105,71.215,
6418,385,22.105,71.215,
6419,385,22.105,71.215,
6420,385,22.105,71.215,
6421,385,22.105,71.215,
6422,385,22.105,71.215,
6423,385,22.105,71.215,
6424,385,22.105,71.215,
6425,385,22.105,71.215,
6426,385,22.105,71.215,
6427,385,22.105,71.215,
6428,385,22.105,71.215,
6429,385,22.105,71.215,
6430,385,22.105,71.215,
6431,385,22.105,71.215,
6432,385,22.105,71.215,
6433,386,22.105,71.225,
6434,386,22.105,71.225,
6435,386,22.105,71.225,
6436,386,22.105,71.225,
6437,386,22.105,71.225,
6438,386,22.105,71.225,
6439,386,22.105,71.225,
6440,386,22.105,71.225,
6441,386,22.105,71.225,
6442,386,22.105,71.225,
6443,386,22.105,71.225,
6444,386,22.105,71.225,
6445,386,22.105,71.225,
6446,386,22.105,71.225,
6447,386,22.105,71.225,
6448,386,22.105,71.225,
6449,386,22.105,71.225,
6450,386,22.105,71.225,
6451,386,22.105,71.225,
6452,386,22.105,71.225,
6453,386,22.105,71.225,
6454,386,22.105,71.225,
6455,386,22.105,71.225,
6456,386,22.105,71.225,
6457,386,22.105,71.225,
6458,386,22.105,71.225,
6459,386,22.105,71.225,
6460,386,22.105,71.225,
6461,386,22.105,71.225,
6462,386,22.105,71.225,
6463,387,22.105,71.235,
6464,387,22.105,71.235,
6465,387,22.105,71.235,
6466,387,22.105,71.235,
6467,387,22.105,71.235,
6468,387,22.105,71.235,
6469,387,22.105,71.235,
6470,387,22.105,71.235,
6471,387,22.105,71.235,
6472,387,22.105,71.235,
