,grid_id,lat,lon,type,include,area,irrigation,drip,well,add_bw,efficiency,water,cd,livestock
10767,547,22.065,71.075,Me,1,5.7,1,0,1,0,0.5,0,0,1
10768,547,22.065,71.075,Mr,1,0.67,0,0,0,0,0.5,0,0,0
10769,547,22.065,71.075,Mr,1,0.67,0,0,0,0,0.5,0,0,0
10770,547,22.065,71.075,Mr,1,0.67,0,0,0,0,0.5,0,0,1
10771,547,22.065,71.075,Sme,1,2.7,0,0,0,0,0.5,0,0,0
10772,547,22.065,71.075,Sme,1,2.7,0,0,0,0,0.5,0,0,1
10773,547,22.065,71.075,Me,1,5.7,0,0,0,0,0.5,0,0,1
10774,548,22.065,71.085,Mr,1,0.67,1,1,1,1,0.8,0,0,0
10775,548,22.065,71.085,Mr,1,0.67,1,0,1,1,0.5,0,0,1
10776,548,22.065,71.085,Mr,1,0.67,1,0,1,1,0.5,0,0,0
10777,548,22.065,71.085,Mr,1,0.67,1,0,1,1,0.5,0,0,1
10778,548,22.065,71.085,Mr,1,0.67,1,0,1,0,0.5,0,0,1
10779,548,22.065,71.085,Mr,1,0.67,1,0,1,0,0.5,0,0,0
10780,548,22.065,71.085,Mr,1,0.67,1,0,1,1,0.5,0,0,1
10781,548,22.065,71.085,Sm,1,1.45,1,0,1,0,0.5,0,0,1
10782,548,22.065,71.085,Sm,1,1.45,1,0,1,0,0.5,0,0,1
10783,548,22.065,71.085,Sm,1,1.45,1,0,1,0,0.5,0,0,1
10784,548,22.065,71.085,Sm,1,1.45,1,0,1,0,0.5,0,0,1
10785,548,22.065,71.085,Sm,1,1.45,1,0,1,0,0.5,0,0,1
10786,548,22.065,71.085,Sm,1,1.45,1,0,1,1,0.5,0,0,0
10787,548,22.065,71.085,Sm,1,1.45,1,1,1,0,0.8,0,0,0
10788,548,22.065,71.085,Sm,1,1.45,1,0,1,0,0.5,0,0,1
10789,548,22.065,71.085,Sm,1,1.45,1,0,1,0,0.5,0,0,0
10790,548,22.065,71.085,Sm,1,1.45,1,0,1,1,0.5,0,0,1
10791,548,22.065,71.085,Sm,1,1.45,1,1,1,1,0.8,0,0,0
10792,548,22.065,71.085,Sm,1,1.45,1,0,1,0,0.5,0,0,1
10793,548,22.065,71.085,Sme,1,2.7,1,0,1,0,0.5,0,0,1
10794,548,22.065,71.085,Sme,1,2.7,1,1,1,0,0.8,0,0,1
10795,548,22.065,71.085,Sme,1,2.7,1,1,1,0,0.8,0,0,1
10796,548,22.065,71.085,Sme,1,2.7,1,0,1,0,0.5,0,0,1
10797,548,22.065,71.085,Sme,1,2.7,1,0,1,1,0.5,0,0,0
10798,548,22.065,71.085,Sme,1,2.7,1,0,1,0,0.5,0,0,1
10799,548,22.065,71.085,Sme,1,2.7,1,0,1,0,0.5,0,0,0
10800,548,22.065,71.085,Sme,1,2.7,1,0,1,0,0.5,0,0,0
10801,548,22.065,71.085,Me,1,5.7,1,1,1,0,0.8,0,0,1
10802,548,22.065,71.085,Mr,1,0.67,0,0,0,0,0.5,0,0,1
10803,548,22.065,71.085,Sm,1,1.45,0,0,0,0,0.5,0,0,1
10804,548,22.065,71.085,Sm,1,1.45,0,0,0,0,0.5,0,0,1
10805,548,22.065,71.085,Sme,1,2.7,0,0,0,0,0.5,0,0,1
10806,548,22.065,71.085,Me,1,5.7,0,0,0,0,0.5,0,0,1
10807,548,22.065,71.085,Me,1,5.7,0,0,0,0,0.5,0,0,1
10808,549,22.065,71.095,Mr,1,0.67,1,0,1,0,0.5,0,0,1
10809,549,22.065,71.095,Mr,1,0.67,1,0,1,0,0.5,0,0,1
10810,549,22.065,71.095,Mr,1,0.67,1,0,1,1,0.5,0,0,0
10811,549,22.065,71.095,Mr,1,0.67,1,0,1,0,0.5,0,0,0
10812,549,22.065,71.095,Mr,1,0.67,1,0,1,0,0.5,0,0,0
10813,549,22.065,71.095,Mr,1,0.67,1,1,1,0,0.8,0,0,0
10814,549,22.065,71.095,Sm,1,1.45,1,0,1,1,0.5,0,0,1
10815,549,22.065,71.095,Sm,1,1.45,1,0,1,0,0.5,0,0,1
10816,549,22.065,71.095,Sm,1,1.45,1,0,1,0,0.5,0,0,1
10817,549,22.065,71.095,Sm,1,1.45,1,0,1,0,0.5,0,0,1
10818,549,22.065,71.095,Sm,1,1.45,1,0,1,1,0.5,0,0,1
10819,549,22.065,71.095,Sm,1,1.45,1,1,1,0,0.8,0,0,1
10820,549,22.065,71.095,Sm,1,1.45,1,0,1,1,0.5,0,0,1
10821,549,22.065,71.095,Sm,1,1.45,1,0,1,1,0.5,0,0,1
10822,549,22.065,71.095,Sm,1,1.45,1,0,1,0,0.5,0,0,1
10823,549,22.065,71.095,Sm,1,1.45,1,0,1,0,0.5,0,0,1
10824,549,22.065,71.095,Sme,1,2.7,1,1,1,0,0.8,0,0,0
10825,549,22.065,71.095,Sme,1,2.7,1,0,1,1,0.5,0,0,1
10826,549,22.065,71.095,Sme,1,2.7,1,0,1,0,0.5,0,0,1
10827,549,22.065,71.095,Sme,1,2.7,1,0,1,1,0.5,0,0,1
10828,549,22.065,71.095,Sme,1,2.7,1,0,1,0,0.5,0,0,1
10829,549,22.065,71.095,Sme,1,2.7,1,1,1,0,0.8,0,0,1
10830,549,22.065,71.095,Sme,1,2.7,1,1,1,0,0.8,0,0,1
10831,549,22.065,71.095,Sme,1,2.7,1,0,1,0,0.5,0,0,1
10832,549,22.065,71.095,Sme,1,2.7,1,0,1,1,0.5,0,0,0
10833,549,22.065,71.095,Me,1,5.7,1,0,1,0,0.5,0,0,0
10834,549,22.065,71.095,Me,1,5.7,1,0,1,0,0.5,0,0,0
10835,549,22.065,71.095,Me,1,5.7,1,0,1,0,0.5,0,0,1
10836,549,22.065,71.095,Mr,1,0.67,0,0,0,0,0.5,0,0,0
10837,549,22.065,71.095,Mr,1,0.67,0,0,0,0,0.5,0,0,1
10838,549,22.065,71.095,Sm,1,1.45,0,0,0,0,0.5,0,0,1
10839,549,22.065,71.095,Sm,1,1.45,0,0,0,0,0.5,0,0,1
10840,549,22.065,71.095,Sm,1,1.45,0,0,0,0,0.5,0,0,0
10841,550,22.065,71.105,Mr,1,0.67,1,0,1,1,0.5,0,0,1
10842,550,22.065,71.105,Mr,1,0.67,1,0,1,0,0.5,0,0,1
10843,550,22.065,71.105,Mr,1,0.67,1,0,1,0,0.5,0,0,1
10844,550,22.065,71.105,Mr,1,0.67,1,0,1,1,0.5,0,0,0
10845,550,22.065,71.105,Mr,1,0.67,1,0,1,0,0.5,0,0,0
10846,550,22.065,71.105,Mr,1,0.67,1,0,1,1,0.5,0,0,1
10847,550,22.065,71.105,Mr,1,0.67,1,0,1,1,0.5,0,0,1
10848,550,22.065,71.105,Sm,1,1.45,1,0,1,0,0.5,0,0,1
10849,550,22.065,71.105,Sm,1,1.45,1,0,1,1,0.5,0,0,1
10850,550,22.065,71.105,Sm,1,1.45,1,0,1,0,0.5,0,0,0
10851,550,22.065,71.105,Sm,1,1.45,1,0,1,0,0.5,0,0,1
10852,550,22.065,71.105,Sm,1,1.45,1,0,1,0,0.5,0,0,0
10853,550,22.065,71.105,Sm,1,1.45,1,0,1,0,0.5,0,0,1
10854,550,22.065,71.105,Sm,1,1.45,1,0,1,0,0.5,0,0,1
10855,550,22.065,71.105,Sm,1,1.45,1,0,1,1,0.5,0,0,0
10856,550,22.065,71.105,Sm,1,1.45,1,1,1,0,0.8,0,0,1
10857,550,22.065,71.105,Sm,1,1.45,1,0,1,1,0.5,0,0,1
10858,550,22.065,71.105,Sme,1,2.7,1,1,1,1,0.8,0,0,1
10859,550,22.065,71.105,Sme,1,2.7,1,0,1,1,0.5,0,0,1
10860,550,22.065,71.105,Sme,1,2.7,1,0,1,1,0.5,0,0,1
10861,550,22.065,71.105,Sme,1,2.7,1,0,1,1,0.5,0,0,1
10862,550,22.065,71.105,Sme,1,2.7,1,0,1,1,0.5,0,0,1
10863,550,22.065,71.105,Sme,1,2.7,1,1,1,0,0.8,0,0,0
10864,550,22.065,71.105,Me,1,5.7,1,0,1,1,0.5,0,0,1
10865,550,22.065,71.105,Me,1,5.7,1,0,1,1,0.5,0,0,1
10866,550,22.065,71.105,Me,1,5.7,1,0,1,0,0.5,0,0,1
10867,550,22.065,71.105,Sm,1,1.45,0,0,0,0,0.5,0,0,1
10868,550,22.065,71.105,Sm,1,1.45,0,0,0,0,0.5,0,0,1
10869,550,22.065,71.105,Sm,1,1.45,0,0,0,0,0.5,0,0,1
10870,550,22.065,71.105,Sme,1,2.7,0,0,0,0,0.5,0,0,0
10871,550,22.065,71.105,Sme,1,2.7,0,0,0,0,0.5,0,0,1
10872,551,22.065,71.115,Mr,1,0.67,1,0,1,1,0.5,0,0,0
10873,551,22.065,71.115,Mr,1,0.67,1,0,1,1,0.5,0,0,1
10874,551,22.065,71.115,Mr,1,0.67,1,0,1,1,0.5,0,0,1
10875,551,22.065,71.115,Mr,1,0.67,1,0,1,0,0.5,0,0,0
10876,551,22.065,71.115,Mr,1,0.67,1,1,1,0,0.8,0,0,1
10877,551,22.065,71.115,Mr,1,0.67,1,1,1,0,0.8,0,0,1
10878,551,22.065,71.115,Mr,1,0.67,1,0,1,1,0.5,0,0,1
10879,551,22.065,71.115,Mr,1,0.67,1,0,1,1,0.5,0,0,1
10880,551,22.065,71.115,Sm,1,1.45,1,0,1,1,0.5,0,0,1
10881,551,22.065,71.115,Sm,1,1.45,1,0,1,0,0.5,0,0,0
10882,551,22.065,71.115,Sm,1,1.45,1,0,1,0,0.5,0,0,0
10883,551,22.065,71.115,Sm,1,1.45,1,0,1,0,0.5,0,0,1
10884,551,22.065,71.115,Sm,1,1.45,1,1,1,0,0.8,0,0,0
10885,551,22.065,71.115,Sm,1,1.45,1,0,1,0,0.5,0,0,1
10886,551,22.065,71.115,Sm,1,1.45,1,1,1,0,0.8,0,0,1
10887,551,22.065,71.115,Sm,1,1.45,1,0,1,1,0.5,0,0,1
10888,551,22.065,71.115,Sme,1,2.7,1,0,1,0,0.5,0,0,1
10889,551,22.065,71.115,Sme,1,2.7,1,1,1,0,0.8,0,0,1
10890,551,22.065,71.115,Sme,1,2.7,1,0,1,0,0.5,0,0,1
10891,551,22.065,71.115,Sme,1,2.7,1,0,1,1,0.5,0,0,1
10892,551,22.065,71.115,Sme,1,2.7,1,0,1,0,0.5,0,0,0
10893,551,22.065,71.115,Me,1,5.7,1,1,1,1,0.8,0,0,1
10894,551,22.065,71.115,Me,1,5.7,1,0,1,0,0.5,0,0,1
10895,551,22.065,71.115,Sm,1,1.45,0,0,0,0,0.5,0,0,1
10896,551,22.065,71.115,Sm,1,1.45,0,0,0,0,0.5,0,0,0
10897,551,22.065,71.115,Sm,1,1.45,0,0,0,0,0.5,0,0,1
10898,551,22.065,71.115,Sm,1,1.45,0,0,0,0,0.5,0,0,1
10899,551,22.065,71.115,Sm,1,1.45,0,0,0,0,0.5,0,0,0
10900,551,22.065,71.115,Sm,1,1.45,0,0,0,0,0.5,0,0,1
10901,551,22.065,71.115,Sme,1,2.7,0,0,0,0,0.5,0,0,1
10902,551,22.065,71.115,Sme,1,2.7,0,0,0,0,0.5,0,0,1
10903,551,22.065,71.115,Sme,1,2.7,0,0,0,0,0.5,0,0,0
10904,551,22.065,71.115,Sme,1,2.7,0,0,0,0,0.5,0,0,1
10905,551,22.065,71.115,Me,1,5.7,0,0,0,0,0.5,0,0,1
10906,552,22.065,71.125,Mr,1,0.67,1,0,1,0,0.5,0,0,1
10907,552,22.065,71.125,Mr,1,0.67,1,0,1,0,0.5,0,0,1
10908,552,22.065,71.125,Mr,1,0.67,1,0,1,0,0.5,0,0,0
10909,552,22.065,71.125,Mr,1,0.67,1,0,1,0,0.5,0,0,1
10910,552,22.065,71.125,Mr,1,0.67,1,0,1,0,0.5,0,0,0
10911,552,22.065,71.125,Mr,1,0.67,1,0,1,0,0.5,0,0,1
10912,552,22.065,71.125,Sm,1,1.45,1,0,1,0,0.5,0,0,1
10913,552,22.065,71.125,Sm,1,1.45,1,0,1,0,0.5,0,0,1
10914,552,22.065,71.125,Sm,1,1.45,1,0,1,0,0.5,0,0,1
10915,552,22.065,71.125,Sm,1,1.45,1,0,1,1,0.5,0,0,0
10916,552,22.065,71.125,Sm,1,1.45,1,0,1,1,0.5,0,0,1
10917,552,22.065,71.125,Sm,1,1.45,1,0,1,0,0.5,0,0,1
10918,552,22.065,71.125,Sm,1,1.45,1,1,1,1,0.8,0,0,1
10919,552,22.065,71.125,Sm,1,1.45,1,0,1,0,0.5,0,0,1
10920,552,22.065,71.125,Sm,1,1.45,1,0,1,0,0.5,0,0,0
10921,552,22.065,71.125,Sm,1,1.45,1,0,1,1,0.5,0,0,0
10922,552,22.065,71.125,Sm,1,1.45,1,0,1,0,0.5,0,0,1
10923,552,22.065,71.125,Sme,1,2.7,1,0,1,0,0.5,0,0,1
10924,552,22.065,71.125,Sme,1,2.7,1,0,1,1,0.5,0,0,1
10925,552,22.065,71.125,Sme,1,2.7,1,0,1,1,0.5,0,0,1
10926,552,22.065,71.125,Sme,1,2.7,1,1,1,1,0.8,0,0,1
10927,552,22.065,71.125,Sme,1,2.7,1,0,1,0,0.5,0,0,1
10928,552,22.065,71.125,Me,1,5.7,1,0,1,0,0.5,0,0,0
10929,552,22.065,71.125,Me,1,5.7,1,0,1,0,0.5,0,0,1
10930,552,22.065,71.125,Me,1,5.7,1,0,1,0,0.5,0,0,0
10931,552,22.065,71.125,Me,1,5.7,1,1,1,1,0.8,0,0,1
10932,552,22.065,71.125,Mr,1,0.67,0,0,0,0,0.5,0,0,0
10933,552,22.065,71.125,Mr,1,0.67,0,0,0,0,0.5,0,0,1
10934,552,22.065,71.125,Sm,1,1.45,0,0,0,0,0.5,0,0,1
10935,552,22.065,71.125,Sm,1,1.45,0,0,0,0,0.5,0,0,1
10936,552,22.065,71.125,Sm,1,1.45,0,0,0,0,0.5,0,0,1
10937,552,22.065,71.125,Sm,1,1.45,0,0,0,0,0.5,0,0,0
10938,552,22.065,71.125,Sme,1,2.7,0,0,0,0,0.5,0,0,1
10939,552,22.065,71.125,Sme,1,2.7,0,0,0,0,0.5,0,0,0
10940,552,22.065,71.125,Sme,1,2.7,0,0,0,0,0.5,0,0,0
10941,552,22.065,71.125,Sme,1,2.7,0,0,0,0,0.5,0,0,1
10942,553,22.065,71.135,Mr,1,0.67,1,0,1,1,0.5,0,0,1
10943,553,22.065,71.135,Mr,1,0.67,1,0,1,1,0.5,0,0,0
10944,553,22.065,71.135,Mr,1,0.67,1,0,1,0,0.5,0,0,1
10945,553,22.065,71.135,Mr,1,0.67,1,1,1,1,0.8,0,0,1
10946,553,22.065,71.135,Mr,1,0.67,1,0,1,0,0.5,0,0,1
10947,553,22.065,71.135,Mr,1,0.67,1,0,1,0,0.5,0,0,1
10948,553,22.065,71.135,Sm,1,1.45,1,0,1,1,0.5,0,0,0
10949,553,22.065,71.135,Sm,1,1.45,1,0,1,0,0.5,0,0,1
10950,553,22.065,71.135,Sm,1,1.45,1,0,1,0,0.5,0,0,1
10951,553,22.065,71.135,Sm,1,1.45,1,0,1,0,0.5,0,0,1
10952,553,22.065,71.135,Sm,1,1.45,1,0,1,1,0.5,0,0,0
10953,553,22.065,71.135,Sm,1,1.45,1,0,1,0,0.5,0,0,1
10954,553,22.065,71.135,Sm,1,1.45,1,0,1,1,0.5,0,0,1
10955,553,22.065,71.135,Sm,1,1.45,1,0,1,0,0.5,0,0,1
10956,553,22.065,71.135,Sm,1,1.45,1,0,1,0,0.5,0,0,1
10957,553,22.065,71.135,Sm,1,1.45,1,0,1,0,0.5,0,0,0
10958,553,22.065,71.135,Sm,1,1.45,1,1,1,0,0.8,0,0,1
10959,553,22.065,71.135,Sme,1,2.7,1,0,1,0,0.5,0,0,1
10960,553,22.065,71.135,Sme,1,2.7,1,0,1,1,0.5,0,0,1
10961,553,22.065,71.135,Sme,1,2.7,1,0,1,0,0.5,0,0,0
10962,553,22.065,71.135,Sme,1,2.7,1,0,1,1,0.5,0,0,1
10963,553,22.065,71.135,Sme,1,2.7,1,0,1,0,0.5,0,0,0
10964,553,22.065,71.135,Sme,1,2.7,1,1,1,0,0.8,0,0,1
10965,553,22.065,71.135,Sme,1,2.7,1,0,1,0,0.5,0,0,1
10966,553,22.065,71.135,Sme,1,2.7,1,0,1,1,0.5,0,0,1
10967,553,22.065,71.135,Me,1,5.7,1,0,1,1,0.5,0,0,1
10968,553,22.065,71.135,Me,1,5.7,1,0,1,0,0.5,0,0,0
10969,553,22.065,71.135,Me,1,5.7,1,0,1,1,0.5,0,0,1
10970,553,22.065,71.135,Me,1,5.7,1,1,1,1,0.8,0,0,1
10971,553,22.065,71.135,Mr,1,0.67,0,0,0,0,0.5,0,0,0
10972,553,22.065,71.135,Mr,1,0.67,0,0,0,0,0.5,0,0,1
10973,553,22.065,71.135,Mr,1,0.67,0,0,0,0,0.5,0,0,0
10974,553,22.065,71.135,Mr,1,0.67,0,0,0,0,0.5,0,0,1
10975,553,22.065,71.135,Sm,1,1.45,0,0,0,0,0.5,0,0,1
10976,553,22.065,71.135,Sm,1,1.45,0,0,0,0,0.5,0,0,1
10977,553,22.065,71.135,Sm,1,1.45,0,0,0,0,0.5,0,0,1
10978,553,22.065,71.135,Sm,1,1.45,0,0,0,0,0.5,0,0,1
10979,553,22.065,71.135,Sm,1,1.45,0,0,0,0,0.5,0,0,0
10980,553,22.065,71.135,Sme,1,2.7,0,0,0,0,0.5,0,0,1
10981,553,22.065,71.135,Sme,1,2.7,0,0,0,0,0.5,0,0,1
10982,553,22.065,71.135,Sme,1,2.7,0,0,0,0,0.5,0,0,1
10983,554,22.065,71.145,Mr,1,0.67,1,0,1,0,0.5,0,1,1
10984,554,22.065,71.145,Mr,1,0.67,1,0,1,0,0.5,0,1,0
10985,554,22.065,71.145,Mr,1,0.67,1,0,1,1,0.5,0,1,1
10986,554,22.065,71.145,Mr,1,0.67,1,1,1,0,0.8,0,1,1
10987,554,22.065,71.145,Mr,1,0.67,1,0,1,0,0.5,0,1,1
10988,554,22.065,71.145,Mr,1,0.67,1,1,1,1,0.8,0,1,1
10989,554,22.065,71.145,Mr,1,0.67,1,0,1,0,0.5,0,1,1
10990,554,22.065,71.145,Mr,1,0.67,1,0,1,0,0.5,0,1,1
10991,554,22.065,71.145,Sm,1,1.45,1,0,1,1,0.5,0,1,1
10992,554,22.065,71.145,Sm,1,1.45,1,0,1,1,0.5,0,1,1
10993,554,22.065,71.145,Sm,1,1.45,1,0,1,0,0.5,0,1,1
10994,554,22.065,71.145,Sm,1,1.45,1,0,1,0,0.5,0,1,0
10995,554,22.065,71.145,Sm,1,1.45,1,0,1,1,0.5,0,1,1
10996,554,22.065,71.145,Sm,1,1.45,1,0,1,1,0.5,0,1,1
10997,554,22.065,71.145,Sm,1,1.45,1,0,1,1,0.5,0,1,1
10998,554,22.065,71.145,Sm,1,1.45,1,1,1,1,0.8,0,1,1
10999,554,22.065,71.145,Sm,1,1.45,1,0,1,1,0.5,0,1,1
11000,554,22.065,71.145,Sm,1,1.45,1,0,1,0,0.5,0,1,1
11001,554,22.065,71.145,Sm,1,1.45,1,1,1,0,0.8,0,1,1
11002,554,22.065,71.145,Sm,1,1.45,1,0,1,0,0.5,0,1,1
11003,554,22.065,71.145,Sm,1,1.45,1,0,1,0,0.5,0,1,1
11004,554,22.065,71.145,Sme,1,2.7,1,0,1,0,0.5,0,1,0
11005,554,22.065,71.145,Sme,1,2.7,1,0,1,0,0.5,0,1,1
11006,554,22.065,71.145,Sme,1,2.7,1,0,1,0,0.5,0,1,0
11007,554,22.065,71.145,Sme,1,2.7,1,0,1,0,0.5,0,1,0
11008,554,22.065,71.145,Sme,1,2.7,1,0,1,1,0.5,0,1,0
11009,554,22.065,71.145,Sme,1,2.7,1,1,1,1,0.8,0,1,0
11010,554,22.065,71.145,Me,1,5.7,1,0,1,0,0.5,0,1,1
11011,554,22.065,71.145,Me,1,5.7,1,0,1,1,0.5,0,1,1
11012,554,22.065,71.145,Me,1,5.7,1,1,1,1,0.8,0,1,1
11013,554,22.065,71.145,Mr,1,0.67,0,0,0,0,0.5,0,1,1
11014,554,22.065,71.145,Mr,1,0.67,0,0,0,0,0.5,0,1,1
11015,554,22.065,71.145,Sm,1,1.45,0,0,0,0,0.5,0,1,0
11016,554,22.065,71.145,Sm,1,1.45,0,0,0,0,0.5,0,1,1
11017,554,22.065,71.145,Sm,1,1.45,0,0,0,0,0.5,0,1,1
11018,554,22.065,71.145,Sm,1,1.45,0,0,0,0,0.5,0,1,1
11019,554,22.065,71.145,Sme,1,2.7,0,0,0,0,0.5,0,1,1
11020,554,22.065,71.145,Sme,1,2.7,0,0,0,0,0.5,0,1,0
11021,554,22.065,71.145,Sme,1,2.7,0,0,0,0,0.5,0,1,1
11022,554,22.065,71.145,Sme,1,2.7,0,0,0,0,0.5,0,1,1
11023,554,22.065,71.145,Sme,1,2.7,0,0,0,0,0.5,0,1,1
11024,554,22.065,71.145,Me,1,5.7,0,0,0,0,0.5,0,1,1
11025,555,22.065,71.155,Mr,1,0.67,1,0,1,0,0.5,0,0,1
11026,555,22.065,71.155,Mr,1,0.67,1,0,1,0,0.5,0,0,0
11027,555,22.065,71.155,Mr,1,0.67,1,1,1,1,0.8,0,0,1
11028,555,22.065,71.155,Mr,1,0.67,1,1,1,0,0.8,0,0,1
11029,555,22.065,71.155,Mr,1,0.67,1,0,1,0,0.5,0,0,0
11030,555,22.065,71.155,Mr,1,0.67,1,0,1,1,0.5,0,0,1
11031,555,22.065,71.155,Mr,1,0.67,1,0,1,1,0.5,0,0,1
11032,555,22.065,71.155,Mr,1,0.67,1,0,1,0,0.5,0,0,1
11033,555,22.065,71.155,Mr,1,0.67,1,0,1,0,0.5,0,0,1
11034,555,22.065,71.155,Sm,1,1.45,1,0,1,0,0.5,0,0,1
11035,555,22.065,71.155,Sm,1,1.45,1,0,1,0,0.5,0,0,1
11036,555,22.065,71.155,Sm,1,1.45,1,1,1,0,0.8,0,0,1
11037,555,22.065,71.155,Sm,1,1.45,1,0,1,0,0.5,0,0,1
11038,555,22.065,71.155,Sm,1,1.45,1,0,1,0,0.5,0,0,0
11039,555,22.065,71.155,Sm,1,1.45,1,0,1,0,0.5,0,0,1
11040,555,22.065,71.155,Sm,1,1.45,1,0,1,0,0.5,0,0,1
11041,555,22.065,71.155,Sm,1,1.45,1,0,1,0,0.5,0,0,1
11042,555,22.065,71.155,Sm,1,1.45,1,0,1,0,0.5,0,0,0
11043,555,22.065,71.155,Sm,1,1.45,1,0,1,0,0.5,0,0,1
11044,555,22.065,71.155,Sm,1,1.45,1,1,1,0,0.8,0,0,1
11045,555,22.065,71.155,Sm,1,1.45,1,0,1,0,0.5,0,0,1
11046,555,22.065,71.155,Sm,1,1.45,1,1,1,1,0.8,0,0,0
11047,555,22.065,71.155,Sme,1,2.7,1,0,1,0,0.5,0,0,1
11048,555,22.065,71.155,Sme,1,2.7,1,0,1,1,0.5,0,0,0
11049,555,22.065,71.155,Sme,1,2.7,1,0,1,0,0.5,0,0,1
11050,555,22.065,71.155,Sme,1,2.7,1,0,1,0,0.5,0,0,1
11051,555,22.065,71.155,Sme,1,2.7,1,0,1,1,0.5,0,0,1
11052,555,22.065,71.155,Sme,1,2.7,1,0,1,1,0.5,0,0,0
11053,555,22.065,71.155,Sme,1,2.7,1,0,1,1,0.5,0,0,1
11054,555,22.065,71.155,Sme,1,2.7,1,0,1,0,0.5,0,0,1
11055,555,22.065,71.155,Sme,1,2.7,1,0,1,0,0.5,0,0,1
11056,555,22.065,71.155,Sme,1,2.7,1,0,1,1,0.5,0,0,1
11057,555,22.065,71.155,Me,1,5.7,1,0,1,0,0.5,0,0,1
11058,555,22.065,71.155,Me,1,5.7,1,0,1,0,0.5,0,0,1
11059,555,22.065,71.155,Mr,1,0.67,0,0,0,0,0.5,0,0,1
11060,555,22.065,71.155,Sm,1,1.45,0,0,0,0,0.5,0,0,0
11061,555,22.065,71.155,Sm,1,1.45,0,0,0,0,0.5,0,0,1
11062,555,22.065,71.155,Sm,1,1.45,0,0,0,0,0.5,0,0,1
11063,555,22.065,71.155,Sm,1,1.45,0,0,0,0,0.5,0,0,1
11064,555,22.065,71.155,Sme,1,2.7,0,0,0,0,0.5,0,0,1
11065,555,22.065,71.155,Me,1,5.7,0,0,0,0,0.5,0,0,1
11066,555,22.065,71.155,Me,1,5.7,0,0,0,0,0.5,0,0,1
11067,556,22.065,71.165,Mr,1,0.67,1,0,1,0,0.5,0,0,0
11068,556,22.065,71.165,Mr,1,0.67,1,0,1,1,0.5,0,0,1
11069,556,22.065,71.165,Mr,1,0.67,1,0,1,0,0.5,0,0,1
11070,556,22.065,71.165,Mr,1,0.67,1,0,1,0,0.5,0,0,1
11071,556,22.065,71.165,Mr,1,0.67,1,0,1,0,0.5,0,0,1
11072,556,22.065,71.165,Mr,1,0.67,1,1,1,1,0.8,0,0,1
11073,556,22.065,71.165,Mr,1,0.67,1,0,1,1,0.5,0,0,1
11074,556,22.065,71.165,Mr,1,0.67,1,0,1,1,0.5,0,0,1
11075,556,22.065,71.165,Mr,1,0.67,1,1,1,0,0.8,0,0,1
11076,556,22.065,71.165,Sm,1,1.45,1,1,1,0,0.8,0,0,1
11077,556,22.065,71.165,Sm,1,1.45,1,0,1,0,0.5,0,0,0
11078,556,22.065,71.165,Sm,1,1.45,1,0,1,0,0.5,0,0,1
11079,556,22.065,71.165,Sm,1,1.45,1,0,1,0,0.5,0,0,1
11080,556,22.065,71.165,Sm,1,1.45,1,0,1,0,0.5,0,0,1
11081,556,22.065,71.165,Sm,1,1.45,1,0,1,0,0.5,0,0,0
11082,556,22.065,71.165,Sm,1,1.45,1,0,1,0,0.5,0,0,1
11083,556,22.065,71.165,Sme,1,2.7,1,0,1,0,0.5,0,0,1
11084,556,22.065,71.165,Sme,1,2.7,1,0,1,0,0.5,0,0,1
11085,556,22.065,71.165,Sme,1,2.7,1,0,1,0,0.5,0,0,1
11086,556,22.065,71.165,Sme,1,2.7,1,0,1,0,0.5,0,0,1
11087,556,22.065,71.165,Sme,1,2.7,1,0,1,0,0.5,0,0,1
11088,556,22.065,71.165,Sme,1,2.7,1,0,1,1,0.5,0,0,1
11089,556,22.065,71.165,Sme,1,2.7,1,0,1,0,0.5,0,0,1
11090,556,22.065,71.165,Sme,1,2.7,1,0,1,1,0.5,0,0,1
11091,556,22.065,71.165,Me,1,5.7,1,1,1,1,0.8,0,0,1
11092,556,22.065,71.165,Me,1,5.7,1,0,1,1,0.5,0,0,1
11093,556,22.065,71.165,Me,1,5.7,1,0,1,0,0.5,0,0,1
11094,556,22.065,71.165,Mr,1,0.67,0,0,0,0,0.5,0,0,1
11095,556,22.065,71.165,Sm,1,1.45,0,0,0,0,0.5,0,0,1
11096,556,22.065,71.165,Sm,1,1.45,0,0,0,0,0.5,0,0,0
11097,556,22.065,71.165,Sm,1,1.45,0,0,0,0,0.5,0,0,1
11098,556,22.065,71.165,Sm,1,1.45,0,0,0,0,0.5,0,0,0
11099,556,22.065,71.165,Sm,1,1.45,0,0,0,0,0.5,0,0,1
11100,556,22.065,71.165,Sm,1,1.45,0,0,0,0,0.5,0,0,1
11101,556,22.065,71.165,Sm,1,1.45,0,0,0,0,0.5,0,0,1
11102,556,22.065,71.165,Sm,1,1.45,0,0,0,0,0.5,0,0,1
11103,556,22.065,71.165,Sm,1,1.45,0,0,0,0,0.5,0,0,1
11104,556,22.065,71.165,Sm,1,1.45,0,0,0,0,0.5,0,0,1
11105,556,22.065,71.165,Sme,1,2.7,0,0,0,0,0.5,0,0,1
11106,556,22.065,71.165,Sme,1,2.7,0,0,0,0,0.5,0,0,1
11107,556,22.065,71.165,Sme,1,2.7,0,0,0,0,0.5,0,0,1
